struct1	struct2	Progres_score	CIRPIN_score
001725891	004441940	0.3203	0.9682
001725891	004480914	0.2748	0.9316
001725891	004515179	0.4098	0.9216
001725891	004518251	0.2792	0.9689
001725891	004641260	0.2881	0.9497
001725891	004647338	0.2865	0.9431
001725891	004662910	0.3164	0.9653
001725891	004831419	0.3265	0.9484
001725891	004885859	0.3118	0.9196
001725891	004927635	0.3046	0.9605
001725891	004928911	0.2688	0.9433
001725891	004930526	0.3004	0.9430
001725891	004934598	0.2728	0.9263
001725891	004944169	0.2695	0.9482
001725891	004944475	0.2743	0.9405
001725891	004945743	0.2657	0.9561
001725891	004946060	0.3212	0.9616
001725891	004946406	0.3073	0.9563
001725891	004946520	0.2470	0.9158
001725891	004947289	0.2807	0.9548
001725891	004948113	0.2712	0.9455
001725891	004953685	0.2688	0.9698
001725891	004954723	0.3265	0.9126
001725891	004957860	0.3071	0.9601
001725891	004960716	0.3075	0.9428
001725891	004974830	0.2802	0.9360
001725891	004991230	0.3167	0.9286
001725891	004991642	0.4010	0.9374
001725891	005006669	0.3414	0.9286
001725891	005014749	0.2940	0.9549
001725891	005015972	0.2723	0.9609
001725891	005020773	0.3604	0.9633
001725891	005023709	0.3097	0.9218
001725891	005027904	0.3200	0.9601
001725891	005046611	0.2808	0.9365
001725891	005048428	0.2801	0.9652
001725891	005054438	0.3353	0.9515
001725891	005067801	0.2773	0.9131
001725891	005068281	0.3136	0.9567
001725891	005082332	0.2888	0.9515
001760264	005049585	0.5605	0.9273
002104079	002652067	0.3364	0.9403
002104079	002833974	0.2769	0.9164
002104079	003388252	0.3530	0.9317
002104079	003436719	0.3684	0.9274
002104079	003602326	0.3053	0.9312
002104079	003835236	0.3796	0.9404
002104079	003956133	0.3051	0.9460
002104079	004007775	0.3135	0.9356
002104079	004048985	0.2739	0.9233
002104079	004052949	0.3827	0.9489
002104079	004074522	0.3737	0.9415
002104079	004133650	0.2769	0.9464
002104079	004207220	0.2802	0.9091
002104079	004243795	0.4211	0.9121
002104079	004254199	0.3129	0.9459
002104079	004281711	0.3282	0.9495
002104079	004411802	0.4173	0.9012
002104079	004441940	0.3380	0.9477
002104079	004480914	0.2733	0.9065
002104079	004515179	0.4653	0.9194
002104079	004518251	0.2725	0.9564
002104079	004641260	0.3009	0.9251
002104079	004647338	0.3264	0.9529
002104079	004662910	0.3087	0.9555
002104079	004831419	0.3504	0.9404
002104079	004885859	0.3577	0.9237
002104079	004927635	0.3035	0.9472
002104079	004928911	0.2860	0.9274
002104079	004930526	0.3065	0.9321
002104079	004934598	0.2780	0.9044
002104079	004944169	0.2655	0.9323
002104079	004944475	0.2779	0.9260
002104079	004945743	0.2732	0.9427
002104079	004946060	0.3301	0.9397
002104079	004946406	0.2938	0.9460
002104079	004947289	0.2906	0.9459
002104079	004948113	0.2775	0.9283
002104079	004953685	0.2687	0.9622
002104079	004954723	0.3863	0.9122
002104079	004957860	0.3036	0.9480
002104079	004960716	0.3096	0.9154
002104079	004974830	0.3042	0.9186
002104079	004991230	0.3644	0.9323
002104079	004991642	0.4401	0.9363
002104079	005006669	0.3582	0.9003
002104079	005014749	0.2980	0.9465
002104079	005015972	0.2784	0.9323
002104079	005020773	0.3615	0.9631
002104079	005027904	0.3230	0.9379
002104079	005046611	0.2869	0.9269
002104079	005048428	0.2808	0.9611
002104079	005054438	0.3418	0.9443
002104079	005068281	0.3028	0.9524
002104079	005082332	0.3017	0.9292
002408040	004932146	0.2755	0.9062
002408040	004944168	0.2531	0.9097
002408040	004944476	0.2328	0.9115
002408040	004955009	0.2286	0.9078
002408040	004998626	0.2539	0.9062
002408040	005006018	0.4327	0.9047
002408040	005027903	0.2404	0.9008
002408040	005031126	0.2266	0.9130
002408040	005067799	0.2416	0.9015
002575157	003962335	0.5100	0.9161
002652066	002833974	0.3386	0.9299
002652066	003602326	0.3242	0.9219
002652066	004007775	0.3182	0.9093
002652066	004048985	0.2990	0.9011
002652066	004207220	0.3361	0.9282
002652066	004254199	0.3618	0.9036
002652066	004281711	0.3433	0.9077
002652066	004441940	0.3834	0.9164
002652066	004641260	0.3492	0.9136
002652066	004831419	0.3833	0.9001
002652066	004928911	0.3449	0.9097
002652066	004934598	0.3297	0.9172
002652066	004944169	0.2935	0.9213
002652066	004944475	0.3154	0.9074
002652066	004945743	0.3149	0.9180
002652066	004946060	0.3831	0.9196
002652066	004947289	0.3176	0.9006
002652066	004948113	0.3243	0.9109
002652066	004953685	0.2918	0.9223
002652066	004960716	0.3495	0.9122
002652066	004974830	0.3565	0.9110
002652066	005006669	0.4108	0.9007
002652066	005015972	0.3135	0.9216
002652066	005023709	0.3299	0.9066
002652066	005027904	0.3602	0.9331
002652066	005046611	0.3133	0.9003
002652066	005048428	0.3145	0.9010
002652067	002987895	0.3772	0.9276
002652067	004042086	0.4488	0.9202
002652067	004092784	0.3692	0.9035
002652067	004344763	0.4687	0.9137
002652067	004679590	0.4555	0.9026
002652067	004932146	0.3603	0.9423
002652067	004932981	0.2844	0.9002
002652067	004944168	0.3061	0.9400
002652067	004944476	0.2961	0.9410
002652067	004955009	0.2949	0.9350
002652067	004991228	0.3450	0.9016
002652067	004992302	0.3564	0.9401
002652067	005006018	0.4958	0.9366
002652067	005013771	0.3500	0.9235
002652067	005027903	0.3080	0.9449
002652067	005031126	0.2812	0.9310
002652067	005037532	0.4104	0.9251
002652067	005067799	0.2860	0.9154
002833974	002987895	0.3229	0.9291
002833974	003604091	0.3257	0.9234
002833974	003954941	0.4738	0.9020
002833974	004042086	0.4187	0.9379
002833974	004102002	0.2750	0.9067
002833974	004344763	0.5067	0.9149
002833974	004624203	0.3945	0.9167
002833974	004932146	0.2950	0.9400
002833974	004932981	0.2343	0.9015
002833974	004944168	0.2630	0.9361
002833974	004944476	0.2397	0.9202
002833974	004950314	0.2888	0.9100
002833974	004955009	0.2399	0.9189
002833974	004961171	0.3206	0.9154
002833974	004991228	0.3314	0.9018
002833974	004992302	0.3074	0.9257
002833974	005006018	0.4806	0.9506
002833974	005013771	0.3285	0.9287
002833974	005027903	0.2487	0.9134
002833974	005031126	0.2339	0.9344
002833974	005033105	0.2714	0.9060
002833974	005067799	0.2417	0.9268
002987895	003602326	0.3450	0.9379
002987895	003835236	0.3712	0.9011
002987895	003956133	0.3488	0.9296
002987895	004007775	0.3667	0.9315
002987895	004048985	0.3187	0.9195
002987895	004052949	0.3740	0.9024
002987895	004133650	0.3170	0.9325
002987895	004207220	0.3287	0.9251
002987895	004254199	0.3473	0.9316
002987895	004281711	0.3716	0.9391
002987895	004441940	0.3826	0.9444
002987895	004480914	0.3190	0.9136
002987895	004518251	0.2915	0.9393
002987895	004641260	0.3456	0.9345
002987895	004647338	0.3342	0.9105
002987895	004662910	0.3524	0.9337
002987895	004831419	0.3776	0.9237
002987895	004927635	0.3351	0.9239
002987895	004928911	0.3277	0.9240
002987895	004930526	0.3446	0.9239
002987895	004934598	0.3240	0.9129
002987895	004944169	0.3059	0.9295
002987895	004944475	0.3244	0.9279
002987895	004945743	0.3200	0.9433
002987895	004946060	0.3778	0.9419
002987895	004946406	0.3403	0.9302
002987895	004946520	0.3031	0.9046
002987895	004947289	0.3286	0.9364
002987895	004948113	0.3218	0.9291
002987895	004953685	0.3186	0.9524
002987895	004957860	0.3497	0.9324
002987895	004960716	0.3529	0.9319
002987895	004974830	0.3433	0.9197
002987895	005006669	0.4031	0.9109
002987895	005014749	0.3253	0.9345
002987895	005015972	0.3236	0.9441
002987895	005020773	0.4076	0.9360
002987895	005023709	0.3574	0.9116
002987895	005027904	0.3706	0.9536
002987895	005046611	0.3274	0.9219
002987895	005048428	0.3107	0.9429
002987895	005054438	0.3907	0.9282
002987895	005068281	0.3459	0.9369
002987895	005082332	0.3341	0.9257
003388252	004944168	0.2830	0.9009
003388252	004944476	0.2710	0.9199
003388252	005027903	0.2720	0.9090
003388252	005037532	0.2939	0.9458
003436719	004944168	0.3039	0.9031
003436719	004944476	0.2912	0.9190
003436719	005027903	0.2923	0.9109
003436719	005037532	0.3315	0.9624
003602326	003604091	0.3258	0.9182
003602326	004042086	0.3618	0.9381
003602326	004102002	0.2570	0.9001
003602326	004344763	0.4087	0.9062
003602326	004624203	0.3853	0.9029
003602326	004932146	0.3111	0.9545
003602326	004932981	0.2515	0.9131
003602326	004944168	0.2862	0.9441
003602326	004944476	0.2769	0.9379
003602326	004950314	0.2845	0.9036
003602326	004955009	0.2572	0.9290
003602326	004961171	0.3463	0.9240
003602326	004992302	0.3178	0.9346
003602326	005006018	0.3968	0.9452
003602326	005013771	0.3309	0.9308
003602326	005027903	0.2820	0.9270
003602326	005031126	0.2652	0.9464
003602326	005033105	0.2909	0.9137
003602326	005067799	0.2639	0.9226
003604091	004207220	0.3285	0.9194
003604091	004281711	0.3080	0.9040
003604091	004441940	0.3496	0.9131
003604091	004641260	0.3543	0.9141
003604091	004934598	0.3140	0.9004
003604091	004944169	0.2740	0.9096
003604091	004944475	0.3036	0.9035
003604091	004945743	0.3098	0.9218
003604091	004946060	0.3708	0.9142
003604091	004948113	0.3003	0.9040
003604091	004953685	0.2715	0.9257
003604091	004960716	0.3643	0.9140
003604091	005015972	0.3055	0.9277
003604091	005023709	0.3533	0.9021
003604091	005027904	0.3632	0.9390
003604091	005048428	0.2684	0.9029
003604346	004932146	0.4049	0.9135
003604346	005006018	0.4911	0.9096
003622649	004953685	0.2195	0.9009
003835236	004092784	0.3829	0.9061
003835236	004679590	0.4948	0.9144
003835236	004932146	0.3583	0.9042
003835236	004944168	0.3122	0.9070
003835236	004944476	0.2971	0.9215
003835236	004955009	0.3095	0.9046
003835236	004992302	0.3352	0.9264
003835236	005006018	0.5628	0.9037
003835236	005013771	0.3617	0.9051
003835236	005027903	0.2976	0.9213
003835236	005037532	0.3193	0.9428
003954941	004207220	0.4559	0.9069
003954941	004934598	0.4530	0.9016
003954941	004944169	0.3987	0.9032
003956133	004042086	0.4133	0.9158
003956133	004932146	0.3340	0.9297
003956133	004932981	0.2485	0.9082
003956133	004944168	0.2813	0.9415
003956133	004944476	0.2750	0.9401
003956133	004955009	0.2677	0.9307
003956133	004980070	0.2755	0.9146
003956133	004992302	0.3368	0.9324
003956133	005006018	0.4417	0.9170
003956133	005013771	0.3330	0.9222
003956133	005027903	0.2813	0.9420
003956133	005031126	0.2593	0.9286
003956133	005037532	0.4016	0.9057
003956133	005067799	0.2480	0.9198
004007775	004042086	0.3845	0.9233
004007775	004344763	0.4025	0.9057
004007775	004932146	0.3452	0.9338
004007775	004932981	0.2434	0.9042
004007775	004944168	0.2977	0.9310
004007775	004944476	0.2945	0.9315
004007775	004955009	0.2702	0.9329
004007775	004961171	0.3502	0.9008
004007775	004980070	0.2740	0.9048
004007775	004992302	0.3625	0.9402
004007775	005006018	0.4069	0.9322
004007775	005013771	0.3332	0.9194
004007775	005027903	0.2989	0.9361
004007775	005031126	0.2782	0.9255
004007775	005067799	0.2572	0.9195
004042086	004048985	0.3712	0.9113
004042086	004133650	0.4007	0.9149
004042086	004207220	0.4010	0.9366
004042086	004254199	0.4146	0.9228
004042086	004281711	0.4105	0.9289
004042086	004441940	0.4331	0.9367
004042086	004518251	0.4078	0.9100
004042086	004624203	0.5735	0.9518
004042086	004641260	0.4039	0.9326
004042086	004647338	0.4877	0.9102
004042086	004662910	0.4286	0.9215
004042086	004831419	0.4291	0.9110
004042086	004927635	0.4214	0.9154
004042086	004928911	0.3927	0.9162
004042086	004930526	0.3695	0.9118
004042086	004934598	0.3997	0.9149
004042086	004944169	0.3643	0.9287
004042086	004944475	0.3710	0.9202
004042086	004945743	0.3696	0.9424
004042086	004946060	0.4482	0.9337
004042086	004946406	0.4148	0.9123
004042086	004946520	0.3678	0.9010
004042086	004947289	0.3562	0.9210
004042086	004948113	0.3954	0.9218
004042086	004953685	0.3413	0.9446
004042086	004957860	0.4152	0.9165
004042086	004960716	0.3915	0.9285
004042086	004974830	0.3905	0.9152
004042086	005006669	0.4574	0.9124
004042086	005014749	0.3798	0.9185
004042086	005015972	0.3725	0.9430
004042086	005020773	0.4711	0.9278
004042086	005023709	0.3656	0.9175
004042086	005027904	0.4043	0.9534
004042086	005046611	0.3597	0.9147
004042086	005048428	0.3909	0.9204
004042086	005054438	0.4575	0.9089
004042086	005068281	0.4134	0.9082
004042086	005082332	0.4070	0.9161
004048985	004344763	0.4319	0.9016
004048985	004932146	0.3029	0.9285
004048985	004944168	0.2598	0.9281
004048985	004944476	0.2499	0.9177
004048985	004955009	0.2369	0.9150
004048985	004992302	0.3136	0.9243
004048985	005006018	0.4107	0.9288
004048985	005013771	0.3075	0.9089
004048985	005027903	0.2556	0.9194
004048985	005031126	0.2358	0.9165
004048985	005067799	0.2313	0.9117
004052949	004092784	0.3762	0.9021
004052949	004932146	0.3610	0.9044
004052949	004944168	0.3096	0.9159
004052949	004944476	0.2985	0.9343
004052949	004955009	0.3138	0.9123
004052949	004988818	0.4767	0.9038
004052949	004992302	0.3343	0.9188
004052949	005013771	0.3585	0.9036
004052949	005027903	0.2983	0.9294
004052949	005031126	0.2928	0.9064
004052949	005037532	0.3143	0.9510
004061857	005037532	0.4100	0.9135
004074522	004932146	0.3857	0.9020
004074522	004939212	0.5210	0.9021
004074522	004944168	0.3157	0.9090
004074522	004944476	0.3053	0.9242
004074522	004955009	0.3046	0.9008
004074522	004992302	0.3703	0.9115
004074522	005027903	0.3142	0.9124
004074522	005037532	0.3818	0.9495
004092784	004133650	0.3319	0.9085
004092784	004254199	0.3333	0.9084
004092784	004281711	0.3445	0.9063
004092784	004441940	0.3689	0.9166
004092784	004518251	0.3193	0.9189
004092784	004647338	0.3601	0.9095
004092784	004662910	0.3516	0.9202
004092784	004927635	0.3764	0.9089
004092784	004945743	0.3440	0.9061
004092784	004946060	0.4064	0.9113
004092784	004946406	0.3328	0.9020
004092784	004953685	0.3066	0.9277
004092784	004957860	0.3626	0.9074
004092784	005014749	0.3304	0.9009
004092784	005015972	0.3290	0.9117
004092784	005020773	0.3840	0.9194
004092784	005027904	0.3914	0.9157
004092784	005048428	0.3085	0.9150
004092784	005068281	0.3465	0.9085
004102002	004207220	0.2743	0.9039
004102002	004441940	0.3083	0.9035
004102002	004944169	0.2517	0.9081
004102002	004945743	0.2472	0.9047
004102002	004946060	0.3103	0.9094
004102002	004953685	0.2234	0.9212
004102002	005015972	0.2433	0.9016
004102002	005020773	0.3283	0.9008
004102002	005027904	0.2955	0.9206
004102002	005048428	0.2624	0.9033
004130499	004927635	0.5407	0.9093
004130499	004946406	0.5584	0.9032
004130499	004991642	0.5843	0.9062
004133650	004932146	0.2934	0.9452
004133650	004932981	0.2311	0.9089
004133650	004944168	0.2467	0.9439
004133650	004944476	0.2356	0.9437
004133650	004955009	0.2378	0.9314
004133650	004980070	0.2495	0.9094
004133650	004991228	0.3084	0.9039
004133650	004992302	0.2916	0.9365
004133650	005006018	0.4540	0.9247
004133650	005013771	0.2986	0.9206
004133650	005027903	0.2449	0.9432
004133650	005031126	0.2217	0.9331
004133650	005033105	0.2559	0.9035
004133650	005037532	0.3533	0.9170
004133650	005067799	0.2319	0.9149
004207220	004344763	0.4944	0.9218
004207220	004624203	0.3781	0.9171
004207220	004932146	0.2954	0.9356
004207220	004944168	0.2735	0.9305
004207220	004944476	0.2468	0.9100
004207220	004950314	0.2947	0.9041
004207220	004955009	0.2488	0.9127
004207220	004961171	0.3312	0.9145
004207220	004991228	0.3282	0.9021
004207220	004992302	0.3057	0.9254
004207220	005006018	0.4788	0.9532
004207220	005013771	0.3342	0.9238
004207220	005027903	0.2591	0.9044
004207220	005031126	0.2425	0.9257
004207220	005067799	0.2631	0.9264
004243795	005037532	0.3981	0.9544
004254199	004344763	0.4458	0.9105
004254199	004932146	0.3221	0.9493
004254199	004932981	0.2583	0.9041
004254199	004944168	0.2744	0.9411
004254199	004944476	0.2612	0.9407
004254199	004955009	0.2596	0.9281
004254199	004991228	0.3349	0.9069
004254199	004992302	0.3096	0.9423
004254199	005006018	0.4636	0.9368
004254199	005013771	0.3061	0.9243
004254199	005027903	0.2696	0.9399
004254199	005031126	0.2498	0.9325
004254199	005037532	0.3644	0.9204
004254199	005067799	0.2663	0.9102
004281711	004344763	0.4189	0.9058
004281711	004932146	0.3603	0.9509
004281711	004932981	0.2634	0.9183
004281711	004944168	0.3006	0.9486
004281711	004944476	0.2978	0.9519
004281711	004955009	0.2818	0.9397
004281711	004961171	0.3655	0.9115
004281711	004980070	0.2825	0.9092
004281711	004991228	0.3161	0.9029
004281711	004992302	0.3589	0.9418
004281711	005006018	0.4350	0.9376
004281711	005013771	0.3278	0.9310
004281711	005027903	0.3054	0.9463
004281711	005031126	0.2802	0.9455
004281711	005033105	0.2969	0.9134
004281711	005037532	0.4363	0.9207
004281711	005067799	0.2710	0.9218
004344763	004441940	0.4583	0.9172
004344763	004624203	0.5622	0.9041
004344763	004641260	0.4828	0.9011
004344763	004647338	0.5150	0.9011
004344763	004662910	0.4641	0.9007
004344763	004927635	0.4902	0.9051
004344763	004934598	0.4822	0.9033
004344763	004944169	0.4296	0.9103
004344763	004945743	0.4413	0.9031
004344763	004946060	0.5082	0.9168
004344763	004948113	0.4577	0.9007
004344763	004953685	0.3779	0.9074
004344763	004974830	0.4594	0.9001
004344763	005006669	0.5236	0.9051
004344763	005015972	0.4259	0.9008
004344763	005027904	0.4842	0.9176
004411802	004988818	0.5614	0.9021
004411802	005037532	0.3796	0.9525
004441940	004932146	0.3468	0.9674
004441940	004932981	0.2902	0.9150
004441940	004944168	0.3082	0.9516
004441940	004944476	0.2895	0.9454
004441940	004950314	0.3269	0.9008
004441940	004955009	0.2904	0.9334
004441940	004961171	0.3797	0.9222
004441940	004980070	0.2968	0.9007
004441940	004991228	0.3535	0.9138
004441940	004992302	0.3376	0.9523
004441940	005006018	0.4935	0.9519
004441940	005013771	0.3446	0.9340
004441940	005027903	0.3066	0.9434
004441940	005031126	0.2791	0.9460
004441940	005033105	0.3205	0.9147
004441940	005037532	0.3877	0.9049
004441940	005067799	0.2986	0.9176
004480914	004932146	0.2943	0.9258
004480914	004944168	0.2647	0.9165
004480914	004944476	0.2495	0.9129
004480914	004955009	0.2364	0.9011
004480914	004992302	0.3027	0.9027
004480914	005006018	0.4068	0.9107
004480914	005027903	0.2594	0.9084
004480914	005031126	0.2385	0.9137
004515179	004944476	0.3730	0.9014
004515179	004988818	0.5739	0.9214
004515179	004992302	0.4313	0.9026
004515179	005015642	0.5435	0.9152
004515179	005027903	0.3797	0.9001
004515179	005037532	0.3943	0.9450
004518251	004932146	0.3042	0.9485
004518251	004932981	0.2122	0.9142
004518251	004939212	0.4783	0.9056
004518251	004944168	0.2353	0.9408
004518251	004944476	0.2346	0.9408
004518251	004955009	0.2302	0.9216
004518251	004980070	0.2488	0.9021
004518251	004988818	0.5945	0.9082
004518251	004992302	0.3090	0.9503
004518251	005006018	0.4377	0.9146
004518251	005013771	0.2972	0.9195
004518251	005027903	0.2400	0.9403
004518251	005031126	0.2142	0.9278
004518251	005037532	0.3682	0.9169
004624203	004641260	0.3865	0.9008
004624203	004960716	0.3680	0.9037
004624203	005006018	0.5297	0.9404
004624203	005015972	0.4009	0.9079
004624203	005023709	0.3965	0.9159
004624203	005027904	0.3513	0.9167
004641260	004932146	0.3090	0.9573
004641260	004932981	0.2582	0.9077
004641260	004944168	0.2873	0.9386
004641260	004944476	0.2679	0.9343
004641260	004955009	0.2609	0.9193
004641260	004961171	0.3441	0.9224
004641260	004992302	0.3180	0.9269
004641260	005006018	0.4541	0.9434
004641260	005013771	0.3475	0.9260
004641260	005027903	0.2757	0.9192
004641260	005031126	0.2610	0.9447
004641260	005033105	0.2990	0.9109
004641260	005067799	0.2685	0.9117
004647338	004932146	0.3247	0.9187
004647338	004932981	0.2787	0.9052
004647338	004944168	0.2808	0.9294
004647338	004944476	0.2586	0.9441
004647338	004955009	0.2772	0.9231
004647338	004991228	0.3700	0.9006
004647338	004992302	0.3132	0.9263
004647338	005006018	0.5403	0.9125
004647338	005013771	0.3414	0.9207
004647338	005027903	0.2652	0.9327
004647338	005031126	0.2542	0.9228
004647338	005037532	0.2975	0.9554
004662910	004932146	0.3430	0.9508
004662910	004932981	0.2530	0.9073
004662910	004944168	0.2843	0.9447
004662910	004944476	0.2736	0.9451
004662910	004955009	0.2698	0.9260
004662910	004991228	0.3129	0.9080
004662910	004992302	0.3486	0.9496
004662910	005006018	0.4706	0.9298
004662910	005013771	0.3368	0.9281
004662910	005027903	0.2809	0.9447
004662910	005031126	0.2583	0.9338
004662910	005037532	0.4086	0.9308
004662910	005067799	0.2559	0.9006
004679590	004927635	0.4745	0.9036
004820761	005037532	0.4975	0.9357
004823840	005037532	0.4907	0.9359
004831419	004932146	0.3551	0.9234
004831419	004932981	0.3054	0.9085
004831419	004944168	0.3192	0.9263
004831419	004944476	0.3044	0.9309
004831419	004955009	0.2990	0.9258
004831419	004980070	0.3093	0.9094
004831419	004992302	0.3463	0.9287
004831419	005006018	0.4813	0.9147
004831419	005013771	0.3610	0.9114
004831419	005027903	0.3184	0.9324
004831419	005031126	0.2928	0.9177
004831419	005067799	0.3061	0.9126
004885859	004944476	0.2801	0.9144
004885859	004988818	0.5025	0.9080
004885859	005015642	0.5251	0.9028
004885859	005027903	0.2799	0.9063
004885859	005037532	0.3136	0.9553
004927635	004932146	0.3244	0.9422
004927635	004944168	0.2857	0.9311
004927635	004944476	0.2706	0.9309
004927635	004955009	0.2739	0.9149
004927635	004988818	0.5694	0.9114
004927635	004991228	0.3273	0.9009
004927635	004992302	0.3303	0.9431
004927635	005006018	0.4542	0.9297
004927635	005013771	0.3460	0.9190
004927635	005027903	0.2723	0.9297
004927635	005031126	0.2561	0.9214
004927635	005037532	0.3781	0.9306
004928911	004932146	0.2914	0.9358
004928911	004932981	0.2496	0.9049
004928911	004944168	0.2628	0.9296
004928911	004944476	0.2452	0.9312
004928911	004955009	0.2427	0.9215
004928911	004992302	0.2957	0.9175
004928911	004998626	0.2958	0.9006
004928911	005006018	0.4750	0.9245
004928911	005013771	0.3313	0.9136
004928911	005027903	0.2531	0.9234
004928911	005031126	0.2370	0.9275
004928911	005033105	0.2818	0.9019
004928911	005067799	0.2549	0.9169
004930526	004932146	0.3156	0.9335
004930526	004944168	0.2811	0.9358
004930526	004944476	0.2757	0.9344
004930526	004955009	0.2627	0.9198
004930526	004992302	0.3157	0.9206
004930526	005006018	0.4298	0.9181
004930526	005013771	0.3328	0.9147
004930526	005027903	0.2832	0.9279
004930526	005031126	0.2599	0.9296
004930526	005037532	0.4157	0.9058
004930526	005067799	0.2734	0.9083
004932146	004934598	0.2968	0.9207
004932146	004944169	0.2936	0.9362
004932146	004944475	0.2917	0.9333
004932146	004945743	0.2852	0.9554
004932146	004946060	0.3425	0.9571
004932146	004946406	0.3343	0.9529
004932146	004946520	0.2693	0.9105
004932146	004947289	0.3011	0.9466
004932146	004948113	0.2955	0.9388
004932146	004953685	0.2913	0.9556
004932146	004957860	0.3317	0.9417
004932146	004960716	0.3171	0.9529
004932146	004974830	0.3043	0.9287
004932146	004991642	0.4411	0.9026
004932146	005006669	0.3634	0.9348
004932146	005014749	0.3152	0.9480
004932146	005015972	0.2940	0.9647
004932146	005020773	0.3862	0.9419
004932146	005023709	0.3195	0.9338
004932146	005027904	0.3292	0.9661
004932146	005046611	0.2999	0.9253
004932146	005048428	0.3097	0.9498
004932146	005054438	0.3651	0.9353
004932146	005067801	0.2965	0.9017
004932146	005068281	0.3388	0.9382
004932146	005082332	0.3210	0.9422
004932981	004944169	0.2272	0.9003
004932981	004945743	0.2290	0.9220
004932981	004946060	0.2799	0.9104
004932981	004947289	0.2434	0.9112
004932981	004953685	0.2198	0.9380
004932981	004957860	0.2652	0.9063
004932981	004960716	0.2760	0.9077
004932981	004974830	0.2709	0.9033
004932981	005014749	0.2443	0.9074
004932981	005015972	0.2219	0.9206
004932981	005020773	0.3007	0.9219
004932981	005027904	0.2804	0.9247
004932981	005048428	0.2224	0.9229
004932981	005054438	0.2881	0.9058
004932981	005068281	0.2395	0.9174
004934598	004944168	0.2633	0.9164
004934598	004955009	0.2424	0.9011
004934598	004992302	0.3045	0.9151
004934598	005006018	0.4614	0.9335
004934598	005013771	0.3205	0.9055
004934598	005031126	0.2346	0.9076
004934598	005067799	0.2439	0.9104
004939212	004953685	0.5348	0.9060
004939212	005014749	0.5811	0.9014
004939212	005048428	0.5291	0.9135
004944168	004944169	0.2521	0.9353
004944168	004944475	0.2622	0.9378
